SiteID,Name,Short Name,Latitude,Longitude,Geographic Coordinate System,Easting,Northing,Zone,Start date,Cease date,Active,Elevation (m),Basin,Site types,Catchment Management Authority,Gauge Zero (mAHD),Drainage Area (sq.km),Gauge Count,Last Gauge Date,First Gauge Date,Maximum Gauge (m),Maximum Gauge Date,Gauge Datum,Control,Cease to flow (m),Datum,Spillway (mAHD)
 "233246","CALLAHAN CREEK @ OFFTAKE","CALLAHAN CK O/TAKE"," 38�29'56.9""S","143�45'38.1""E","World Geodetic System 1984","740743.002","5735175.000","54","2000/11/10","","true","150.758","Barwon","SW","Corangamite CMA","0.000","34.20000","162","2026/04/21","1998/09/29","0.802","2012/06/22","Universal Transverse Mercator","Artificial:Rectangular knife edge weir","0.006","Gauge Datum","0.000"
 "233247","BARWON RIVER @ KILDEAN LANE","BARWON R @ KILDEAN"," 38�17'57.4""S","143�56'15.0""E","World Geodetic System 1984","756880.276","5756880.464","54","1993/06/17","","true","86.332","Barwon","SW,WQ","Corangamite CMA","86.628","970.26130","177","2026/03/05","1993/06/17","4.949","1993/07/09","Universal Transverse Mercator","Natural; Sand and tree roots","0.000","Arbitrary","0.000"
 "233250","AGROFORESTRY SITE @ RACECOURSE PADDOCK GERANGAMETE","AGROFORESTRY SITE"," 38�26'53.1""S","143�43'52.7""E","World Geodetic System 1984","738356.997","5740918.000","54","1994/07/28","","true","136.300","Barwon","RF,SW","Corangamite CMA","134.234","2.21539","100","2025/10/22","1995/06/07","0.544","2011/01/14","Universal Transverse Mercator","Artificial; Concrete measuring section","0.096","Arbitrary","0.000"
 "233257","DEWING CREEK @ BIBIRAGURRA-FORREST ROAD","DEWING CK"," 38�27'50.9""S","143�46'11.3""E","World Geodetic System 1984","741662.999","5739035.000","54","2000/08/02","","true","143.467","Barwon","SW","Corangamite CMA","0.000","21.05978","129","2026/04/16","2003/07/09","1.141","2011/07/22","Universal Transverse Mercator","Artificial Rectangle Knife Edge Weir","0.007","Unknown","0.000"
 "233258","PENNYROYAL CREEK @ RAILWAY CULVERT","P'ROYAL C RAILWAY CV"," 38�24'30.5""S","143�51'29.9""E","World Geodetic System 1984","749576.997","5744978.000","54","2000/08/07","","true","144.415","Barwon","SW","Corangamite CMA","0.000","0.00000","138","2025/12/11","2002/05/22","0.430","2016/10/04","Universal Transverse Mercator","Artificial;Rect. with triang. profile w","-0.003","Arbitrary","0.000"
"233267","WEST BARWON RIVER U/S BARRAMUNGA","WEST BARWON BARRAMUA"," 38�34'48.4""S","143�42'42.8""E","Australian Geodetic Datum 1966","736230.456","5726315.855","54","2006/12/11","","true","265.381","Barwon","SW","Corangamite CMA","0.000","29.45666","125","2026/03/25","2006/12/13","0.924","2021/01/05","Australian National Grid","Artificial: stepped knife edge weir","0.100","Arbitrary","0.000"
 "233268","EAST BARWON RIVER @ FLUME","E. BARWON R @ FLUME"," 38�30'31.3""S","143�43'52.9""E","World Geodetic System 1984","738162.005","5734190.000","54","2009/07/03","","true","153.095","Barwon","SW","Corangamite CMA","0.000","0.00000","133","2026/04/24","2005/06/15","0.667","2022/11/23","Universal Transverse Mercator","Artificial: Concrete flume","0.000","Arbitrary","0.000"
 "233269","BARWON RIVER @ U/S LOWER BARRAGE OF GEELONG WETLANDS","BARWON R U/S BARRAGE"," 38�12'50.1""S","144�24'39.9""E","World Geodetic System 1984","273342.004","5767266.000","55","2012/04/23","","true","1.646","Barwon","SW,WQ","Corangamite CMA","0.000","3476.11340","26","2016/06/27","2012/06/20","1.694","2012/08/22","Universal Transverse Mercator","An existing gauge set to read direct AHD","0.000","Australian Height Datum","0.000"
 "233271","CLARKES CREEK @ D/S DIVERSION WEIR","CLARKES CK DIV WEIR"," 37�30'52.5""S","143�55'52.8""E","Geodetic Datum of Australia 1994","759080.163","5844001.557","54","2011/05/12","","true","545.124","Barwon","SW","Corangamite CMA","0.000","4.49061","42","2025/12/03","2011/08/04","0.279","2016/09/15","Universal Transverse Mercator","Artificial: Rectangular concrete weir","-0.100","Arbitrary","0.000"
 "233273","BOUNDARY CREEK @ BARONGAROOK","BOUNDARY CK BARONGAR"," 38�24'52.8""S","143�38'00.5""E","Geodetic Datum of Australia 1994","729923.497","5744889.600","54","2014/06/23","","true","201.326","Barwon","SW","Corangamite CMA","0.000","18.56057","97","2026/04/22","2014/07/17","0.693","2022/07/27","(unknown)","Artificial:4 Culverts under access track","0.100","Arbitrary","0.000"
 "233274","FELLMONGERS CREEK @ U/S GONG GONG RESERVOIR","Fellmongers Ck"," 37�32'11.0""S","143�56'21.6""E","Geodetic Datum of Australia 1994","759711.476","5841562.221","54","2017/06/23","","true","528.054","Barwon","SW","Corangamite CMA","0.000","4.88988","27","2025/11/03","2017/08/29","0.190","2022/08/25","(unknown)","Rectangular knife edge weir","0.000","Unknown","0.000"
 "233275","BOUNDARY CREEK @ U/S BIG SWAMP","Boundary Ck U/S"," 38�25'21.7""S","143�41'32.0""E","Geodetic Datum of Australia 1994","735027.346","5743850.112","54","2019/06/07","","true","149.837","Barwon","SW","Corangamite CMA","0.000","36.27146","31","2026/04/01","2019/07/18","0.498","2019/07/18","Unknown","90 degree V-Notch, on concrete culvert with concrete side walls","0.000","Unknown","0.000"
 "233276","BOUNDARY CREEK @ D/S BIG SWAMP","Boundary Ck D/S"," 38�25'18.4""S","143�42'08.8""E","Geodetic Datum of Australia 1994","735921.242","5743928.212","54","2019/06/06","","true","141.972","Barwon","SW","Corangamite CMA","0.000","37.90707","33","2026/04/01","2019/07/18","0.514","2019/07/18","Map Grid of Australia 1994","","0.000","Arbitrary","0.000"
 "233277","GILES CREEK @ U/S GILES CK DIVERSION","Giles Div"," 37�32'36.7""S","143�57'08.5""E","Geodetic Datum of Australia 1994","760837.746","5840732.608","54","2020/07/09","","true","552.635","Barwon","SW","Corangamite CMA","0.000","7.85321","20","2025/11/05","2020/05/20","0.322","2020/08/24","(unknown)","","0.000","Unknown","0.000"
 "233278","GILES CREEK PDR @ GILES CREEK DIVERSION","Giles PDR"," 37�32'36.7""S","143�57'08.5""E","Geodetic Datum of Australia 1994","760837.746","5840732.608","54","2020/03/04","","true","552.635","Barwon","SW","Corangamite CMA","","","4","2022/08/25","2020/08/24","","","(unknown)","","","",""
 "233703","WURDIBOLUC INLET CHANNEL @ EAST BARWON OFFTAKE","WURDIBOLUC INLET CH"," 38�30'31.1""S","143�43'52.7""E","World Geodetic System 1984","738157.002","5734197.000","54","2000/07/25","","true","152.785","Barwon","SW","Corangamite CMA","0.000","0.00000","155","2026/03/23","1998/09/29","1.000","2018/04/27","Universal Transverse Mercator","Artificial:Conc. rec. shaped channel","-0.005","Gauge Datum","0.000"
 "233704","CALLAHAN CHANNEL @ OFFTAKE","CALLAHAN CH @ O/TAKE"," 38�29'57.5""S","143�45'40.2""E","World Geodetic System 1984","740792.002","5735154.000","54","2000/09/01","","true","154.692","Barwon","SW","Corangamite CMA","0.000","0.00000","141","2025/12/15","1998/09/29","0.875","2017/07/20","Universal Transverse Mercator","Artificial:Conc. trapez. shaped channel","0.000","Unknown","0.000"
 "233706","PINCOTT CHANNEL @ D/S PINCOTT RESERVOIR","PINCOTT CH D/S RES."," 37�32'52.6""S","143�57'08.7""E","World Geodetic System 1984","760827.716","5840228.125","54","1997/05/22","","true","551.744","Barwon","SW","Corangamite CMA","0.000","0.00000","54","2025/11/05","2010/07/02","0.684","2016/09/10","Universal Transverse Mercator","Artificial; Concreted channel bed","0.140","Arbitrary","0.000"
 "233707","PINCOTT - WHITE SWAN CHANNEL @ U/S AQUEDUCT","PINCOTT-W. SWANN CH."," 37�32'37.3""S","143�56'44.4""E","World Geodetic System 1984","760246.564","5840718.064","54","2005/10/06","","true","544.646","Barwon","SW","Corangamite CMA","0.000","0.00000","20","2025/11/05","2020/02/27","0.515","2025/11/05","Australian National Grid","","0.000","Unknown","0.000"
 "233708","BEALE-PINCOTT CHANNEL @ KIERCES ROAD","BEALE-PINCOTT CH."," 37�32'53.2""S","143�58'06.6""E","World Geodetic System 1984","762249.822","5840165.529","54","1997/05/22","","true","556.447","Barwon","SW","Corangamite CMA","0.000","0.00000","64","2025/12/02","1997/05/15","0.584","2016/09/10","Universal Transverse Mercator","Artificial: Concreted channel bed","0.000","Arbitrary","0.000"
 "233709","MATTHEWS CHANNEL @ SYPHON","MATTHEWS CH @ SYPHON"," 38�25'53.5""S","143�50'04.4""E","World Geodetic System 1984","747425.802","5742484.500","54","2000/07/06","","true","163.026","Barwon","SW","Corangamite CMA","0.000","15.28442","87","2025/12/10","1998/09/30","0.887","2010/12/09","Universal Transverse Mercator","","0.000","Unknown","0.000"
 "233710","PENNYROYAL CHANNEL @ D/S OFFTAKE","PENNYROYAL C D/S O/T"," 38�24'32.2""S","143�51'29.3""E","World Geodetic System 1984","749562.001","5744926.000","54","2000/07/06","","true","147.865","Barwon","SW","Corangamite CMA","0.000","36.24678","115","2025/12/11","1998/09/30","0.585","2013/08/13","Universal Transverse Mercator","NA - Concrete Channel","0.000","Unknown","0.000"
 "233711","WURDIBOLUC INLET CHANNEL @ 8.5 MILE","WURDIBOLUC CH 8.5M"," 38�26'59.8""S","143�46'45.5""E","World Geodetic System 1984","742541.004","5740586.000","54","2000/07/06","","true","148.361","Barwon","SW","Corangamite CMA","0.000","0.00000","145","2025/12/03","2002/06/06","1.521","2023/01/12","Universal Transverse Mercator","Artificial:Concrete trapezoidal channel","0.200","Gauge Datum","0.000"
 "233712","WURDIBOLUC INLET CHANNEL @ 12 MILE","WURDIBOLUC 12 MIL"," 38�25'31.9""S","143�48'38.4""E","World Geodetic System 1984","745360.002","5743212.000","54","2000/08/02","","true","148.380","Barwon","SW","Corangamite CMA","0.000","0.00000","149","2025/12/03","1998/09/30","1.100","2005/09/19","Universal Transverse Mercator","Artificial: Concrete rectangular flume","0.006","Arbitrary","0.000"
 "233718","BALLARAT SOUTH WASTE WATER TREATMENT PLANT @ OUTFALL","BALLARAT S WWTP O/F"," 37�36'43.7""S","143�50'42.2""E","World Geodetic System 1984","751125.099","5833395.965","54","2001/08/29","","true","385.078","Barwon","SW","Corangamite CMA","0.000","122.36534","78","2026/04/30","2004/09/08","0.521","2022/11/02","Australian Map Grid 1966","Artificial: Rectangular knife edge weir","0.000","Gauge Datum","0.000"
 "234200","WOADY YALOAK RIVER @ PITFIELD","WOADY YALOAK@PITFI'D"," 37�48'31.8""S","143�35'08.7""E","World Geodetic System 1984","727630.210","5812230.791","54","1917/08/07","","true","187.874","Corangamite","SW,WQ","Corangamite CMA","0.000","309.58766","470","2026/04/27","1917/08/08","3.728","1960/09/26","Universal Transverse Mercator","ARTIFICIAL LOW PROFILE WEIR","0.100","Arbitrary","0.000"
 "234201","WOADY YALOAK RIVER @ CRESSY (YARIMA)","WOADY YALOAK@CRESSY"," 38�00'42.7""S","143�38'33.6""E","World Geodetic System 1984","732002.000","5789557.000","54","1955/05/08","","true","124.879","Corangamite","RF,SW,WQ","Corangamite CMA","0.000","1145.29406","429","2026/04/08","1963/05/15","5.077","2011/01/15","Universal Transverse Mercator","ARTIFICIAL LOW PROFILE WEIR","0.955","Arbitrary","0.000"
 "234203","PIRRON YALLOCK CREEK @ PIRRON YALLOCK (ABOVE H'WY BR.)","PIRRON YAL'K @HWY BR"," 38�21'14.0""S","143�25'09.9""E","World Geodetic System 1984","711410.005","5752132.999","54","1964/04/30","","true","123.898","Corangamite","SW,WQ","Corangamite CMA","121.699","169.03029","316","2025/11/26","1963/09/13","1.110","1963/09/13","Universal Transverse Mercator","ARTIFICIAL MEASURING WEIR","0.102","Australian Height Datum","0.000"
 "234209","DEAN CREEK @ LAKE COLAC","DEAN @ LAKE COLAC"," 38�20'18.4""S","143�33'30.0""E","World Geodetic System 1984","723595.999","5753521.000","54","1975/11/12","","true","119.575","Corangamite","RF,SW","Corangamite CMA","0.000","52.22454","255","2026/04/23","1975/10/30","2.100","1975/10/30","Universal Transverse Mercator","Artificial; Concrete hump","0.355","Arbitrary","0.000"
 "235202","GELLIBRAND RIVER @ UPPER GELLIBRAND","GELLIBRAND @ GELLI."," 38�33'46.3""S","143�39'22.9""E","World Geodetic System 1984","731446.003","5728372.000","54","1949/08/25","","true","144.068","Otway Coast","SW,WQ","Corangamite CMA","0.000","53.00000","552","2026/04/22","1949/08/25","5.513","1984/09/18","Universal Transverse Mercator","Natural, concrete fish ladder installed","0.639","Arbitrary","0.000"
 "235203","CURDIES RIVER @ CURDIE","CURDIES @ CURDIE"," 38�26'41.9""S","142�57'36.7""E","World Geodetic System 1984","671063.005","5742977.000","54","1955/10/05","","true","6.254","Otway Coast","RF,SW,WQ","Corangamite CMA","3.897","772.46729","471","2026/04/28","1965/07/26","5.600","1966/08/12","Universal Transverse Mercator","Artificial; Concrete weir","0.726","Australian Height Datum","0.000"
 "235204","LITTLE AIRE CREEK @ BEECH FOREST","LITTLE AIRE @ BEECH"," 38�39'17.4""S","143�31'45.1""E","World Geodetic System 1984","720083.002","5718476.000","54","1955/04/14","","true","406.162","Otway Coast","SW,WQ","Corangamite CMA","0.000","11.00000","464","2026/03/26","1955/03/10","1.140","1971/08/26","Universal Transverse Mercator","ARTIFICIAL CONCRETE WEIR","0.305","Arbitrary","0.000"
 "235205","ARKINS CREEK WEST BRANCH @ WYELANGTA","ARKINS @ WYELANGTA"," 38�38'22.4""S","143�26'35.3""E","World Geodetic System 1984","712640.001","5720374.000","54","1958/02/13","","true","341.263","Otway Coast","SW,WQ","Corangamite CMA","343.045","4.43000","353","2026/03/26","1958/09/09","0.818","1990/02/02","Universal Transverse Mercator","ARTIFICIAL MEASURING WEIR","0.103","Australian Height Datum","0.000"
 "235209","AIRE RIVER @ BEECH FOREST","AIRE @ BEECH FOREST"," 38�40'06.6""S","143�34'52.6""E","World Geodetic System 1984","724573.997","5716833.000","54","1964/03/12","","true","262.533","Otway Coast","SW,WQ","Corangamite CMA","0.000","25.10333","374","2026/01/16","1968/06/05","1.672","1985/04/02","Universal Transverse Mercator","ARTIFICIAL LOW PROFILE WEIR","0.505","Arbitrary","0.000"
 "235210","LARDNER CREEK @ GELLIBRAND","LARDNER @ GELLIBRAND"," 38�32'01.4""S","143�32'39.8""E","World Geodetic System 1984","721779.999","5731882.001","54","1964/06/18","","true","67.459","Otway Coast","SW","Corangamite CMA","65.249","51.57162","466","2026/04/16","1964/06/09","4.468","1970/09/23","Universal Transverse Mercator","ARTIFICIAL CONCRETE WEIR","0.616","Australian Height Datum","0.000"
 "235211","KENNEDYS CREEK @ KENNEDYS CREEK","KENNEDYS @ KENNEDYS"," 38�35'20.7""S","143�15'23.5""E","World Geodetic System 1984","696534.999","5726390.999","54","1964/06/17","","true","18.275","Otway Coast","RF,SW,WQ","Corangamite CMA","0.000","268.00000","497","2026/03/24","1964/06/18","2.933","2010/08/12","Universal Transverse Mercator","Artificial; Concrete section with fish l","0.542","Arbitrary","0.000"
 "235216","CUMBERLAND RIVER @ LORNE","CUMBERLAND @ LORNE"," 38�34'21.1""S","143�56'49.9""E","World Geodetic System 1984","756756.997","5726523.000","54","1966/05/01","","true","6.163","Otway Coast","SW,WQ","Corangamite CMA","0.000","38.00000","391","2026/03/17","1965/06/30","2.045","1978/07/03","Universal Transverse Mercator","Artificial:Conc.hump and fish ladder cut","0.100","Arbitrary","0.000"
 "235219","AIRE RIVER @ WYELANGTA","AIRE @ WYELANGTA"," 38�42'11.4""S","143�28'38.3""E","World Geodetic System 1984","715422.001","5713234.000","54","1967/03/29","","true","164.829","Otway Coast","SW","Corangamite CMA","0.000","90.00000","386","2026/03/26","1967/06/06","2.063","1990/02/02","Universal Transverse Mercator","NATURAL ROCK BAR","0.000","Arbitrary","0.000"
 "235222","SALT CREEK @ ALCOA","ANGLESEA @ ANGLESEA"," 38�23'22.9""S","144�10'22.8""E","Geodetic Datum of Australia 1994","253092.000","5747162.000","55","1967/06/08","","true","5.790","Otway Coast","SW,WQ","Corangamite CMA","0.000","52.00000","55","2022/11/16","1967/07/04","0.360","1978/07/24","(unknown)","ARTIFICIAL CONCRETE WEIR","-0.012","Arbitrary","0.000"
 "235224","GELLIBRAND RIVER @ BURRUPA","GELLIBRAND @ BURRUPA"," 38�41'58.7""S","143�14'60.0""E","Australian Geodetic Datum 2020","695662.480","5714151.200","54","1969/03/20","","true","8.161","Otway Coast","SW,WQ","Corangamite CMA","1.098","1046.00000","484","2026/03/24","1969/03/20","6.394","1984/09/20","Universal Transverse Mercator","NATURAL CLAY","0.000","Australian Height Datum","0.000"
 "235225","GELLIBRAND RIVER @ CARLISLE RIVER (PUMPING STATION)","GELLIBRAND @CARLIS.P"," 38�33'32.7""S","143�22'03.7""E","World Geodetic System 1984","706302.000","5729479.000","54","1969/12/01","","true","26.817","Otway Coast","SW","Corangamite CMA","0.000","495.00000","128","2026/04/14","1997/11/18","0.869","1997/11/18","Unknown","NATURAL GRAVEL AND SAND","0.000","Unknown","0.000"
 "235227","GELLIBRAND RIVER @ BUNKERS HILL","GELLIBRAND @ BUNKERS"," 38�31'26.8""S","143�28'58.4""E","World Geodetic System 1984","716447.566","5733095.498","54","1970/03/10","","true","52.399","Otway Coast","SW,WQ","Corangamite CMA","49.783","311.00000","352","2026/04/15","1970/03/20","4.531","2010/08/12","Universal Transverse Mercator","NATURAL ROCK BAR","0.000","Australian Height Datum","0.000"
 "235231","GELLIBRAND RIVER @ RAFFERTYS LANE GELLIBRAND","Gellibrand @ Raffert"," 38�31'46.5""S","143�33'47.3""E","Geodetic Datum of Australia 1994","723425.900","5732310.000","54","2022/05/27","","true","76.743","Otway Coast","SW","","","","36","2026/04/14","2022/05/27","","","Map Grid of Australia 1994","","","",""
 "235232","PAINKALAC CREEK @ PAINKALAC CREEK DAM","PAINKALAC CREEK DAM"," 38�26'31.5""S","144�04'13.9""E","World Geodetic System 1984","244326.004","5741054.001","55","1974/03/26","","true","22.961","Otway Coast","SW","Corangamite CMA","18.578","36.00000","232","2026/03/16","1974/06/06","1.729","1984/09/18","Universal Transverse Mercator","ARTIFICIAL LOW PROFILE WEIR","0.100","Australian Height Datum","0.000"
 "235233","BARHAM RIVER EAST BRANCH @ APOLLO BAY PARADISE","BARHAM EAST @ APOLLO"," 38�45'18.1""S","143�37'29.9""E","World Geodetic System 1984","728101.004","5707120.999","54","1977/10/12","","true","20.347","Otway Coast","SW,WQ","Corangamite CMA","0.000","43.14317","339","2026/03/26","1977/06/23","1.709","1983/03/22","Universal Transverse Mercator","Artificial:Low profile weir and fish lad","-0.125","Arbitrary","0.000"
 "235234","LOVE CREEK @ GELLIBRAND","LOVE @ GELLIBRAND"," 38�28'59.4""S","143�34'18.5""E","World Geodetic System 1984","724325.000","5737425.999","54","1979/05/02","","true","93.986","Otway Coast","SW,WQ","Corangamite CMA","90.924","75.00000","292","2026/04/15","1979/02/07","1.640","1980/06/29","Universal Transverse Mercator","ARTIFICIAL LOW PROFILE WEIR","0.100","Australian Height Datum","0.000"
 "235237","SCOTTS CREEK @ CURDIE (DIGNEYS BRIDGE)","SCOTTS @ CURDIE"," 38�26'51.7""S","142�59'19.7""E","World Geodetic System 1984","673554.000","5742621.000","54","1982/04/27","","true","7.657","Otway Coast","RF,SW,WQ","Corangamite CMA","6.827","345.00579","253","2025/12/22","1982/05/24","5.210","1984/09/19","Universal Transverse Mercator","ARTIFICIAL LOW PROFILE WEIR","0.084","Australian Height Datum","0.000"
