Name,SiteID,RoundDate,Streamflow,Turbidity,Temperature,Latitude,Longitude,Easting,Northing
BARWON @ FORREST,233214,3,0.32,2,14.4," 38°31'43.4""S","143°43'49.5""E",738012.200,5731971.200
BARWON @ FORREST,233214,4,0.45,1.9,14.9," 38°31'43.4""S","143°43'49.5""E",738012.200,5731971.200
BARWON @ FORREST,233214,5,0.59,2.5,7.4," 38°31'43.4""S","143°43'49.5""E",738012.200,5731971.200
BARWON @ FORREST,233214,6,8.7,2.8,8.5," 38°31'43.4""S","143°43'49.5""E",738012.200,5731971.200
LEIGH @ MERCER,233215,7,94.9,30.6,8.8," 37°48'38.5""S","143°55'06.4""E",756918.003,5811162.000
LEIGH @ MERCER,233215,8,42.76,9.7,9.9," 37°48'38.5""S","143°55'06.4""E",756918.003,5811162.000
LEIGH @ MERCER,233215,9,46.04,3.1,10," 37°48'38.5""S","143°55'06.4""E",756918.003,5811162.000
LEIGH @ MERCER,233215,10,48.55,3.8,13.9," 37°48'38.5""S","143°55'06.4""E",756918.003,5811162.000
LEIGH @ MERCER,233215,11,20.55,2,22," 37°48'38.5""S","143°55'06.4""E",756918.003,5811162.000
LEIGH @ MERCER,233215,12,25.18,1.9,22.2," 37°48'38.5""S","143°55'06.4""E",756918.003,5811162.000
LEIGH @ MERCER,233215,1,22.45,1.9,20.1," 37°48'38.5""S","143°55'06.4""E",756918.003,5811162.000
LEIGH @ MERCER,233215,2,26.52,1.5,15.1," 37°48'38.5""S","143°55'06.4""E",756918.003,5811162.000
LEIGH @ MERCER,233215,3,18.55,2.6,15.2," 37°48'38.5""S","143°55'06.4""E",756918.003,5811162.000
LEIGH @ MERCER,233215,4,17.45,1.7,17," 37°48'38.5""S","143°55'06.4""E",756918.003,5811162.000
LEIGH @ MERCER,233215,5,19.85,5.7,11.4," 37°48'38.5""S","143°55'06.4""E",756918.003,5811162.000
LEIGH @ MERCER,233215,6,81.02,8.4,6.9," 37°48'38.5""S","143°55'06.4""E",756918.003,5811162.000
BARWON @ GEELONG,233217,7,171.71,10.7,9.2," 38°09'49.0""S","144°20'48.8""E",267562.001,5772691.000
BARWON @ GEELONG,233217,8,123.24,13.9,9.1," 38°09'49.0""S","144°20'48.8""E",267562.001,5772691.000
BARWON @ GEELONG,233217,9,229.96,13.7,11.8," 38°09'49.0""S","144°20'48.8""E",267562.001,5772691.000
BARWON @ GEELONG,233217,10,187.14,17.9,14.8," 38°09'49.0""S","144°20'48.8""E",267562.001,5772691.000
BARWON @ GEELONG,233217,11,50.64,5.6,20.8," 38°09'49.0""S","144°20'48.8""E",267562.001,5772691.000
BARWON @ GEELONG,233217,12,63.51,4.9,22.5," 38°09'49.0""S","144°20'48.8""E",267562.001,5772691.000
BARWON @ GEELONG,233217,1,43.06,10.8,22.7," 38°09'49.0""S","144°20'48.8""E",267562.001,5772691.000
BARWON @ GEELONG,233217,2,75.7,29.7,23.5," 38°09'49.0""S","144°20'48.8""E",267562.001,5772691.000
BARWON @ GEELONG,233217,3,46.75,8.9,21.8," 38°09'49.0""S","144°20'48.8""E",267562.001,5772691.000
BARWON @ GEELONG,233217,4,54.93,7,18.9," 38°09'49.0""S","144°20'48.8""E",267562.001,5772691.000
BARWON @ GEELONG,233217,5,26.89,10.6,16.3," 38°09'49.0""S","144°20'48.8""E",267562.001,5772691.000
BARWON @ GEELONG,233217,6,128.12,8.6,12.2," 38°09'49.0""S","144°20'48.8""E",267562.001,5772691.000
BARWON @ INVERLEIGH,233218,7,58.14,10.4,9," 38°08'57.3""S","143°59'25.3""E",762041.998,5773384.000
BARWON @ INVERLEIGH,233218,8,26.49,20.1,11.5," 38°08'57.3""S","143°59'25.3""E",762041.998,5773384.000
BARWON @ INVERLEIGH,233218,9,142.62,42.1,12.2," 38°08'57.3""S","143°59'25.3""E",762041.998,5773384.000
BARWON @ INVERLEIGH,233218,10,40.3,14.1,18.3," 38°08'57.3""S","143°59'25.3""E",762041.998,5773384.000
BARWON @ INVERLEIGH,233218,11,6.6,8.1,20," 38°08'57.3""S","143°59'25.3""E",762041.998,5773384.000
BARWON @ INVERLEIGH,233218,12,12.74,13.4,20.5," 38°08'57.3""S","143°59'25.3""E",762041.998,5773384.000
BARWON @ INVERLEIGH,233218,1,3.29,3,26.1," 38°08'57.3""S","143°59'25.3""E",762041.998,5773384.000
BARWON @ INVERLEIGH,233218,2,0,4.5,26.2," 38°08'57.3""S","143°59'25.3""E",762041.998,5773384.000
BARWON @ INVERLEIGH,233218,3,0,7.6,20.7," 38°08'57.3""S","143°59'25.3""E",762041.998,5773384.000
BARWON @ INVERLEIGH,233218,4,0,7.8,17.5," 38°08'57.3""S","143°59'25.3""E",762041.998,5773384.000
BARWON @ INVERLEIGH,233218,5,2.7,6.1,14.9," 38°08'57.3""S","143°59'25.3""E",762041.998,5773384.000
BARWON @ INVERLEIGH,233218,6,19.38,18,10," 38°08'57.3""S","143°59'25.3""E",762041.998,5773384.000
BARWON @ RICKETTS,233224,7,62.11,10.1,8.8," 38°19'30.8""S","143°50'00.8""E",747700.000,5754286.000
BARWON @ RICKETTS,233224,8,31.41,21.4,8.5," 38°19'30.8""S","143°50'00.8""E",747700.000,5754286.000
BARWON @ RICKETTS,233224,9,142.64,39.9,12.2," 38°19'30.8""S","143°50'00.8""E",747700.000,5754286.000
BARWON @ RICKETTS,233224,10,39.15,21.4,16.7," 38°19'30.8""S","143°50'00.8""E",747700.000,5754286.000
BARWON @ RICKETTS,233224,11,11.48,26.6,18.2," 38°19'30.8""S","143°50'00.8""E",747700.000,5754286.000
BARWON @ RICKETTS,233224,12,16.7,20.7,19.6," 38°19'30.8""S","143°50'00.8""E",747700.000,5754286.000
BARWON @ RICKETTS,233224,1,5.91,19.9,24," 38°19'30.8""S","143°50'00.8""E",747700.000,5754286.000
BARWON @ RICKETTS,233224,2,5.6,7.4,19.3," 38°19'30.8""S","143°50'00.8""E",747700.000,5754286.000
BARWON @ RICKETTS,233224,3,1.71,16.5,21.7," 38°19'30.8""S","143°50'00.8""E",747700.000,5754286.000
BARWON @ RICKETTS,233224,4,2.38,27.8,14.4," 38°19'30.8""S","143°50'00.8""E",747700.000,5754286.000
BARWON @ RICKETTS,233224,5,3.84,21.4,13.6," 38°19'30.8""S","143°50'00.8""E",747700.000,5754286.000
BARWON @ RICKETTS,233224,6,22.52,21.2,9.1," 38°19'30.8""S","143°50'00.8""E",747700.000,5754286.000
BOUNDARY @ YEODENE,233228,7,2.74,1.8,8.1," 38°25'16.5""S","143°42'39.5""E",736670.000,5743949.000
BOUNDARY @ YEODENE,233228,8,1.62,1.5,10," 38°25'16.5""S","143°42'39.5""E",736670.000,5743949.000
BOUNDARY @ YEODENE,233228,9,9.31,3.7,11.5," 38°25'16.5""S","143°42'39.5""E",736670.000,5743949.000
BOUNDARY @ YEODENE,233228,10,2.74,1.4,12.2," 38°25'16.5""S","143°42'39.5""E",736670.000,5743949.000
BOUNDARY @ YEODENE,233228,11,1.05,2,15.1," 38°25'16.5""S","143°42'39.5""E",736670.000,5743949.000
BOUNDARY @ YEODENE,233228,12,1.35,2.9,16," 38°25'16.5""S","143°42'39.5""E",736670.000,5743949.000
BOUNDARY @ YEODENE,233228,1,0.53,4.1,14.5," 38°25'16.5""S","143°42'39.5""E",736670.000,5743949.000
BOUNDARY @ YEODENE,233228,2,0.41,2.9,14.9," 38°25'16.5""S","143°42'39.5""E",736670.000,5743949.000
BOUNDARY @ YEODENE,233228,3,0.33,1.1,15," 38°25'16.5""S","143°42'39.5""E",736670.000,5743949.000
BOUNDARY @ YEODENE,233228,4,0.35,3.6,15," 38°25'16.5""S","143°42'39.5""E",736670.000,5743949.000
BOUNDARY @ YEODENE,233228,5,0.47,1.4,11.4," 38°25'16.5""S","143°42'39.5""E",736670.000,5743949.000
BOUNDARY @ YEODENE,233228,6,1.51,1.1,10.2," 38°25'16.5""S","143°42'39.5""E",736670.000,5743949.000
BARWON R @ KILDEAN,233247,7,58.6,10.6,7.8," 38°17'57.4""S","143°56'15.0""E",756880.276,5756880.464
BARWON R @ KILDEAN,233247,8,23.75,13.5,8.5," 38°17'57.4""S","143°56'15.0""E",756880.276,5756880.464
BARWON R @ KILDEAN,233247,9,138.37,38.4,12.1," 38°17'57.4""S","143°56'15.0""E",756880.276,5756880.464
BARWON R @ KILDEAN,233247,10,37.41,21.4,14.5," 38°17'57.4""S","143°56'15.0""E",756880.276,5756880.464
BARWON R @ KILDEAN,233247,11,6.93,23.1,17.1," 38°17'57.4""S","143°56'15.0""E",756880.276,5756880.464
BARWON R @ KILDEAN,233247,12,13.15,21.8,17.4," 38°17'57.4""S","143°56'15.0""E",756880.276,5756880.464
BARWON R @ KILDEAN,233247,1,4.24,14.1,21.6," 38°17'57.4""S","143°56'15.0""E",756880.276,5756880.464
BARWON R @ KILDEAN,233247,2,3.91,19,21.8," 38°17'57.4""S","143°56'15.0""E",756880.276,5756880.464
BARWON R @ KILDEAN,233247,3,0.76,18.5,16.7," 38°17'57.4""S","143°56'15.0""E",756880.276,5756880.464
BARWON R @ KILDEAN,233247,4,1.86,10.8,12.9," 38°17'57.4""S","143°56'15.0""E",756880.276,5756880.464
BARWON R @ KILDEAN,233247,5,2.83,25.9,14.6," 38°17'57.4""S","143°56'15.0""E",756880.276,5756880.464
BARWON R @ KILDEAN,233247,6,20.42,18.4,9," 38°17'57.4""S","143°56'15.0""E",756880.276,5756880.464
BARWON R U/S BARRAGE,233269,7,0,20.5,9.7," 38°12'50.1""S","144°24'39.9""E",273342.004,5767266.000
BARWON R U/S BARRAGE,233269,8,0,22.6,13.1," 38°12'50.1""S","144°24'39.9""E",273342.004,5767266.000
BARWON R U/S BARRAGE,233269,9,0,18.4,14," 38°12'50.1""S","144°24'39.9""E",273342.004,5767266.000
BARWON R U/S BARRAGE,233269,10,0,31,18.4," 38°12'50.1""S","144°24'39.9""E",273342.004,5767266.000
BARWON R U/S BARRAGE,233269,11,0,24.6,21," 38°12'50.1""S","144°24'39.9""E",273342.004,5767266.000
BARWON R U/S BARRAGE,233269,12,0,20,22.4," 38°12'50.1""S","144°24'39.9""E",273342.004,5767266.000
BARWON R U/S BARRAGE,233269,1,0,14.6,22.3," 38°12'50.1""S","144°24'39.9""E",273342.004,5767266.000
BARWON R U/S BARRAGE,233269,2,0,26.1,19.4," 38°12'50.1""S","144°24'39.9""E",273342.004,5767266.000
BARWON R U/S BARRAGE,233269,3,0,8.3,20.2," 38°12'50.1""S","144°24'39.9""E",273342.004,5767266.000
BARWON R U/S BARRAGE,233269,4,0,13.6,17.6," 38°12'50.1""S","144°24'39.9""E",273342.004,5767266.000
BARWON R U/S BARRAGE,233269,5,0,22.5,12.1," 38°12'50.1""S","144°24'39.9""E",273342.004,5767266.000
BARWON R U/S BARRAGE,233269,6,0,14.6,9.9," 38°12'50.1""S","144°24'39.9""E",273342.004,5767266.000
WOADY YALOAK@CRESSY,234201,7,6.89,5.7,10," 38°00'42.7""S","143°38'33.6""E",732002.000,5789557.000
WOADY YALOAK@CRESSY,234201,8,8.34,7.4,10.1," 38°00'42.7""S","143°38'33.6""E",732002.000,5789557.000
WOADY YALOAK@CRESSY,234201,9,8.48,6.3,13.4," 38°00'42.7""S","143°38'33.6""E",732002.000,5789557.000
WOADY YALOAK@CRESSY,234201,10,12.02,6.8,15.7," 38°00'42.7""S","143°38'33.6""E",732002.000,5789557.000
WOADY YALOAK@CRESSY,234201,11,2.76,7,17.3," 38°00'42.7""S","143°38'33.6""E",732002.000,5789557.000
WOADY YALOAK@CRESSY,234201,12,2.59,8.3,19.3," 38°00'42.7""S","143°38'33.6""E",732002.000,5789557.000
WOADY YALOAK@CRESSY,234201,1,0.16,6.5,26.6," 38°00'42.7""S","143°38'33.6""E",732002.000,5789557.000
WOADY YALOAK@CRESSY,234201,2,0.11,8.9,21.3," 38°00'42.7""S","143°38'33.6""E",732002.000,5789557.000
WOADY YALOAK@CRESSY,234201,3,0.28,7.3,22.3," 38°00'42.7""S","143°38'33.6""E",732002.000,5789557.000
WOADY YALOAK@CRESSY,234201,4,0.52,4.6,16.5," 38°00'42.7""S","143°38'33.6""E",732002.000,5789557.000
WOADY YALOAK@CRESSY,234201,5,0.71,6.3,14.3," 38°00'42.7""S","143°38'33.6""E",732002.000,5789557.000
WOADY YALOAK@CRESSY,234201,6,4.72,5.4,11," 38°00'42.7""S","143°38'33.6""E",732002.000,5789557.000
PIRRON YAL'K @HWY BR,234203,7,0.37,13.1,9.1," 38°21'14.0""S","143°25'09.9""E",711410.005,5752132.999
PIRRON YAL'K @HWY BR,234203,8,0.23,6.4,11.1," 38°21'14.0""S","143°25'09.9""E",711410.005,5752132.999
PIRRON YAL'K @HWY BR,234203,9,16.8,38.5,13.4," 38°21'14.0""S","143°25'09.9""E",711410.005,5752132.999
PIRRON YAL'K @HWY BR,234203,10,6.63,29.7,16.4," 38°21'14.0""S","143°25'09.9""E",711410.005,5752132.999
PIRRON YAL'K @HWY BR,234203,11,0.09,12.9,21.3," 38°21'14.0""S","143°25'09.9""E",711410.005,5752132.999
PIRRON YAL'K @HWY BR,234203,12,0.03,10.4,20.8," 38°21'14.0""S","143°25'09.9""E",711410.005,5752132.999
GELLIBRAND @ GELLI.,235202,7,97.54,14.8,9.8," 38°33'46.3""S","143°39'22.9""E",731446.003,5728372.000
GELLIBRAND @ GELLI.,235202,8,33.19,4.2,10.4," 38°33'46.3""S","143°39'22.9""E",731446.003,5728372.000
GELLIBRAND @ GELLI.,235202,9,138.26,3.9,9.1," 38°33'46.3""S","143°39'22.9""E",731446.003,5728372.000
GELLIBRAND @ GELLI.,235202,10,42.02,2.7,14," 38°33'46.3""S","143°39'22.9""E",731446.003,5728372.000
GELLIBRAND @ GELLI.,235202,11,12.65,4.1,12.9," 38°33'46.3""S","143°39'22.9""E",731446.003,5728372.000
GELLIBRAND @ GELLI.,235202,12,15.18,9.7,16.9," 38°33'46.3""S","143°39'22.9""E",731446.003,5728372.000
GELLIBRAND @ GELLI.,235202,1,8.64,3.3,17.6," 38°33'46.3""S","143°39'22.9""E",731446.003,5728372.000
GELLIBRAND @ GELLI.,235202,2,6.98,4.1,18.2," 38°33'46.3""S","143°39'22.9""E",731446.003,5728372.000
GELLIBRAND @ GELLI.,235202,3,3.82,3.5,14.1," 38°33'46.3""S","143°39'22.9""E",731446.003,5728372.000
GELLIBRAND @ GELLI.,235202,4,3.88,2.7,14.8," 38°33'46.3""S","143°39'22.9""E",731446.003,5728372.000
GELLIBRAND @ GELLI.,235202,5,4.55,2.2,6.6," 38°33'46.3""S","143°39'22.9""E",731446.003,5728372.000
GELLIBRAND @ GELLI.,235202,6,44.02,7.2,7.7," 38°33'46.3""S","143°39'22.9""E",731446.003,5728372.000
CURDIES @ CURDIE,235203,7,45.39,18.7,10.6," 38°26'41.9""S","142°57'36.7""E",671063.005,5742977.000
CURDIES @ CURDIE,235203,8,26.92,4.5,12.2," 38°26'41.9""S","142°57'36.7""E",671063.005,5742977.000
CURDIES @ CURDIE,235203,9,147.96,22.1,13.3," 38°26'41.9""S","142°57'36.7""E",671063.005,5742977.000
CURDIES @ CURDIE,235203,10,45.24,10.9,16," 38°26'41.9""S","142°57'36.7""E",671063.005,5742977.000
CURDIES @ CURDIE,235203,11,9.44,2.6,18.3," 38°26'41.9""S","142°57'36.7""E",671063.005,5742977.000
CURDIES @ CURDIE,235203,12,7.32,2.8,19.2," 38°26'41.9""S","142°57'36.7""E",671063.005,5742977.000
CURDIES @ CURDIE,235203,1,2.16,1.9,18.4," 38°26'41.9""S","142°57'36.7""E",671063.005,5742977.000
CURDIES @ CURDIE,235203,2,1.73,2.3,15.8," 38°26'41.9""S","142°57'36.7""E",671063.005,5742977.000
CURDIES @ CURDIE,235203,3,1.4,1.9,13.6," 38°26'41.9""S","142°57'36.7""E",671063.005,5742977.000
CURDIES @ CURDIE,235203,4,1.67,2.2,14.9," 38°26'41.9""S","142°57'36.7""E",671063.005,5742977.000
CURDIES @ CURDIE,235203,5,3.78,12.1,9.1," 38°26'41.9""S","142°57'36.7""E",671063.005,5742977.000
CURDIES @ CURDIE,235203,6,21.64,2.6,8.1," 38°26'41.9""S","142°57'36.7""E",671063.005,5742977.000
LITTLE AIRE @ BEECH,235204,7,59.71,36.7,11.5," 38°39'17.4""S","143°31'45.1""E",720083.002,5718476.000
LITTLE AIRE @ BEECH,235204,8,0,18.2,10.1," 38°39'17.4""S","143°31'45.1""E",720083.002,5718476.000
LITTLE AIRE @ BEECH,235204,9,0,22.1,9.1," 38°39'17.4""S","143°31'45.1""E",720083.002,5718476.000
LITTLE AIRE @ BEECH,235204,10,16.78,6.4,11.5," 38°39'17.4""S","143°31'45.1""E",720083.002,5718476.000
LITTLE AIRE @ BEECH,235204,11,7.51,11.2,14.5," 38°39'17.4""S","143°31'45.1""E",720083.002,5718476.000
LITTLE AIRE @ BEECH,235204,12,7.72,8.5,15.7," 38°39'17.4""S","143°31'45.1""E",720083.002,5718476.000
LITTLE AIRE @ BEECH,235204,1,3.24,10.1,12.2," 38°39'17.4""S","143°31'45.1""E",720083.002,5718476.000
LITTLE AIRE @ BEECH,235204,2,1.82,10.6,16.1," 38°39'17.4""S","143°31'45.1""E",720083.002,5718476.000
LITTLE AIRE @ BEECH,235204,3,1.62,6.5,14.3," 38°39'17.4""S","143°31'45.1""E",720083.002,5718476.000
LITTLE AIRE @ BEECH,235204,4,0,10.3,11.6," 38°39'17.4""S","143°31'45.1""E",720083.002,5718476.000
LITTLE AIRE @ BEECH,235204,5,0,10.2,5," 38°39'17.4""S","143°31'45.1""E",720083.002,5718476.000
LITTLE AIRE @ BEECH,235204,6,18.73,5.3,8.3," 38°39'17.4""S","143°31'45.1""E",720083.002,5718476.000
ARKINS @ WYELANGTA,235205,7,22.28,11,9.3," 38°38'22.4""S","143°26'35.3""E",712640.001,5720374.000
ARKINS @ WYELANGTA,235205,8,7.37,10.1,9.8," 38°38'22.4""S","143°26'35.3""E",712640.001,5720374.000
ARKINS @ WYELANGTA,235205,9,17.2,4.2,8.3," 38°38'22.4""S","143°26'35.3""E",712640.001,5720374.000
ARKINS @ WYELANGTA,235205,10,7.09,2.3,12.5," 38°38'22.4""S","143°26'35.3""E",712640.001,5720374.000
ARKINS @ WYELANGTA,235205,11,3.59,2.2,12.8," 38°38'22.4""S","143°26'35.3""E",712640.001,5720374.000
ARKINS @ WYELANGTA,235205,12,2.83,3.7,14.2," 38°38'22.4""S","143°26'35.3""E",712640.001,5720374.000
ARKINS @ WYELANGTA,235205,1,1.72,1.1,12.1," 38°38'22.4""S","143°26'35.3""E",712640.001,5720374.000
ARKINS @ WYELANGTA,235205,2,1.26,1.9,13.6," 38°38'22.4""S","143°26'35.3""E",712640.001,5720374.000
ARKINS @ WYELANGTA,235205,3,0.95,3.6,11.7," 38°38'22.4""S","143°26'35.3""E",712640.001,5720374.000
ARKINS @ WYELANGTA,235205,4,0.99,1.5,11.8," 38°38'22.4""S","143°26'35.3""E",712640.001,5720374.000
ARKINS @ WYELANGTA,235205,5,1.14,1.6,6.8," 38°38'22.4""S","143°26'35.3""E",712640.001,5720374.000
ARKINS @ WYELANGTA,235205,6,7.43,2.5,7," 38°38'22.4""S","143°26'35.3""E",712640.001,5720374.000
AIRE @ BEECH FOREST,235209,7,116.76,10.9,10," 38°40'06.6""S","143°34'52.6""E",724573.997,5716833.000
AIRE @ BEECH FOREST,235209,8,32.6,10.9,10.1," 38°40'06.6""S","143°34'52.6""E",724573.997,5716833.000
AIRE @ BEECH FOREST,235209,9,87.26,4.4,9.1," 38°40'06.6""S","143°34'52.6""E",724573.997,5716833.000
AIRE @ BEECH FOREST,235209,10,31.32,5,12.6," 38°40'06.6""S","143°34'52.6""E",724573.997,5716833.000
AIRE @ BEECH FOREST,235209,11,16.5,28.8,13.4," 38°40'06.6""S","143°34'52.6""E",724573.997,5716833.000
AIRE @ BEECH FOREST,235209,12,17.57,3.1,15.5," 38°40'06.6""S","143°34'52.6""E",724573.997,5716833.000
AIRE @ BEECH FOREST,235209,1,6.12,5.4,12.7," 38°40'06.6""S","143°34'52.6""E",724573.997,5716833.000
AIRE @ BEECH FOREST,235209,2,4.69,4.1,13.6," 38°40'06.6""S","143°34'52.6""E",724573.997,5716833.000
AIRE @ BEECH FOREST,235209,3,4,3.3,11.4," 38°40'06.6""S","143°34'52.6""E",724573.997,5716833.000
AIRE @ BEECH FOREST,235209,4,4.13,3.5,12.3," 38°40'06.6""S","143°34'52.6""E",724573.997,5716833.000
AIRE @ BEECH FOREST,235209,5,5.58,2.5,5.9," 38°40'06.6""S","143°34'52.6""E",724573.997,5716833.000
AIRE @ BEECH FOREST,235209,6,35.82,6.7,7.2," 38°40'06.6""S","143°34'52.6""E",724573.997,5716833.000
KENNEDYS @ KENNEDYS,235211,7,41.86,36.7,11.5," 38°35'20.7""S","143°15'23.5""E",696534.999,5726390.999
KENNEDYS @ KENNEDYS,235211,8,25.03,30.7,10.4," 38°35'20.7""S","143°15'23.5""E",696534.999,5726390.999
KENNEDYS @ KENNEDYS,235211,9,93,17.8,9.1," 38°35'20.7""S","143°15'23.5""E",696534.999,5726390.999
KENNEDYS @ KENNEDYS,235211,10,29.19,48.8,15.6," 38°35'20.7""S","143°15'23.5""E",696534.999,5726390.999
KENNEDYS @ KENNEDYS,235211,11,5.01,18.8,18.4," 38°35'20.7""S","143°15'23.5""E",696534.999,5726390.999
KENNEDYS @ KENNEDYS,235211,12,7.99,3.2,20.4," 38°35'20.7""S","143°15'23.5""E",696534.999,5726390.999
KENNEDYS @ KENNEDYS,235211,1,1.99,21.2,18.6," 38°35'20.7""S","143°15'23.5""E",696534.999,5726390.999
KENNEDYS @ KENNEDYS,235211,2,2.37,19.8,19," 38°35'20.7""S","143°15'23.5""E",696534.999,5726390.999
KENNEDYS @ KENNEDYS,235211,3,2.16,14.7,16," 38°35'20.7""S","143°15'23.5""E",696534.999,5726390.999
KENNEDYS @ KENNEDYS,235211,4,2.56,14.6,13.6," 38°35'20.7""S","143°15'23.5""E",696534.999,5726390.999
KENNEDYS @ KENNEDYS,235211,5,2.73,11.5,9.8," 38°35'20.7""S","143°15'23.5""E",696534.999,5726390.999
KENNEDYS @ KENNEDYS,235211,6,18.79,8,9," 38°35'20.7""S","143°15'23.5""E",696534.999,5726390.999
CUMBERLAND @ LORNE,235216,7,79.69,1.1,8.4," 38°34'21.1""S","143°56'49.9""E",756756.997,5726523.000
CUMBERLAND @ LORNE,235216,8,22.71,1.5,8.4," 38°34'21.1""S","143°56'49.9""E",756756.997,5726523.000
CUMBERLAND @ LORNE,235216,9,79.72,3.1,10.3," 38°34'21.1""S","143°56'49.9""E",756756.997,5726523.000
CUMBERLAND @ LORNE,235216,10,24.66,2.3,10.5," 38°34'21.1""S","143°56'49.9""E",756756.997,5726523.000
CUMBERLAND @ LORNE,235216,11,26.16,2.8,13.5," 38°34'21.1""S","143°56'49.9""E",756756.997,5726523.000
CUMBERLAND @ LORNE,235216,12,25.59,1.9,15.3," 38°34'21.1""S","143°56'49.9""E",756756.997,5726523.000
CUMBERLAND @ LORNE,235216,1,7.75,2.3,16.9," 38°34'21.1""S","143°56'49.9""E",756756.997,5726523.000
CUMBERLAND @ LORNE,235216,2,15.24,1.9,19.8," 38°34'21.1""S","143°56'49.9""E",756756.997,5726523.000
CUMBERLAND @ LORNE,235216,3,6.47,1.3,18.2," 38°34'21.1""S","143°56'49.9""E",756756.997,5726523.000
CUMBERLAND @ LORNE,235216,4,5.93,1,12.6," 38°34'21.1""S","143°56'49.9""E",756756.997,5726523.000
CUMBERLAND @ LORNE,235216,5,7.35,0.8,9.6," 38°34'21.1""S","143°56'49.9""E",756756.997,5726523.000
CUMBERLAND @ LORNE,235216,6,33.61,9.9,8.1," 38°34'21.1""S","143°56'49.9""E",756756.997,5726523.000
ANGLESEA @ ANGLESEA,235222,8,0,0,11.9," 38°23'22.9""S","144°10'22.8""E",253092.000,5747162.000
ANGLESEA @ ANGLESEA,235222,9,0,0,13.8," 38°23'22.9""S","144°10'22.8""E",253092.000,5747162.000
ANGLESEA @ ANGLESEA,235222,10,0,0,14.5," 38°23'22.9""S","144°10'22.8""E",253092.000,5747162.000
ANGLESEA @ ANGLESEA,235222,11,0,0,20.2," 38°23'22.9""S","144°10'22.8""E",253092.000,5747162.000
ANGLESEA @ ANGLESEA,235222,12,0,0,18.2," 38°23'22.9""S","144°10'22.8""E",253092.000,5747162.000
ANGLESEA @ ANGLESEA,235222,6,0.33,0,9.2," 38°23'22.9""S","144°10'22.8""E",253092.000,5747162.000
GELLIBRAND @ BURRUPA,235224,7,588.52,36.2,10.9," 38°41'58.7""S","143°14'60.0""E",695662.480,5714151.200
GELLIBRAND @ BURRUPA,235224,8,266.48,23.3,12," 38°41'58.7""S","143°14'60.0""E",695662.480,5714151.200
GELLIBRAND @ BURRUPA,235224,9,849.36,11.7,10.9," 38°41'58.7""S","143°14'60.0""E",695662.480,5714151.200
GELLIBRAND @ BURRUPA,235224,10,327.72,26.9,16.1," 38°41'58.7""S","143°14'60.0""E",695662.480,5714151.200
GELLIBRAND @ BURRUPA,235224,11,143.57,12.3,18.3," 38°41'58.7""S","143°14'60.0""E",695662.480,5714151.200
GELLIBRAND @ BURRUPA,235224,12,0,12.8,19.3," 38°41'58.7""S","143°14'60.0""E",695662.480,5714151.200
GELLIBRAND @ BURRUPA,235224,1,0,10.5,18.3," 38°41'58.7""S","143°14'60.0""E",695662.480,5714151.200
GELLIBRAND @ BURRUPA,235224,2,0,22.5,18.3," 38°41'58.7""S","143°14'60.0""E",695662.480,5714151.200
GELLIBRAND @ BURRUPA,235224,3,0,11,15.6," 38°41'58.7""S","143°14'60.0""E",695662.480,5714151.200
GELLIBRAND @ BURRUPA,235224,4,0,11.9,13.9," 38°41'58.7""S","143°14'60.0""E",695662.480,5714151.200
GELLIBRAND @ BURRUPA,235224,5,0,12.3,8.6," 38°41'58.7""S","143°14'60.0""E",695662.480,5714151.200
GELLIBRAND @ BURRUPA,235224,6,310.08,15.3,8.9," 38°41'58.7""S","143°14'60.0""E",695662.480,5714151.200
GELLIBRAND @ BUNKERS,235227,7,254.33,13.7,9.4," 38°31'26.8""S","143°28'58.4""E",716447.566,5733095.498
GELLIBRAND @ BUNKERS,235227,8,107.88,6.4,8.9," 38°31'26.8""S","143°28'58.4""E",716447.566,5733095.498
GELLIBRAND @ BUNKERS,235227,9,370.07,9.2,9.5," 38°31'26.8""S","143°28'58.4""E",716447.566,5733095.498
GELLIBRAND @ BUNKERS,235227,10,146.67,13.4,13.9," 38°31'26.8""S","143°28'58.4""E",716447.566,5733095.498
GELLIBRAND @ BUNKERS,235227,11,62.25,6.8,14.3," 38°31'26.8""S","143°28'58.4""E",716447.566,5733095.498
GELLIBRAND @ BUNKERS,235227,12,68.85,7.9,15," 38°31'26.8""S","143°28'58.4""E",716447.566,5733095.498
GELLIBRAND @ BUNKERS,235227,1,31.87,5.8,18.9," 38°31'26.8""S","143°28'58.4""E",716447.566,5733095.498
GELLIBRAND @ BUNKERS,235227,2,28.07,6.2,18.3," 38°31'26.8""S","143°28'58.4""E",716447.566,5733095.498
GELLIBRAND @ BUNKERS,235227,3,21.78,6.6,13.7," 38°31'26.8""S","143°28'58.4""E",716447.566,5733095.498
GELLIBRAND @ BUNKERS,235227,4,23,5.8,15," 38°31'26.8""S","143°28'58.4""E",716447.566,5733095.498
GELLIBRAND @ BUNKERS,235227,5,28.32,4.5,10.7," 38°31'26.8""S","143°28'58.4""E",716447.566,5733095.498
GELLIBRAND @ BUNKERS,235227,6,114.89,6.6,7.6," 38°31'26.8""S","143°28'58.4""E",716447.566,5733095.498
